gene_id	gameto_2	gameto_4	gameto_6	sporo_1	sporo_3	sporo_5
comp104440_c0	2	1	2	2	0	5
comp104447_c0	3	2	2	3	2	6
comp104450_c0	283	185	128	66	9	64
comp104451_c0	1	3	0	2	1	1
comp104455_c0	2	2	1	2	1	2
comp104464_c0	2532	1995	1618	2216	2286	3192
comp104474_c0	1	7	7	3	5	4
comp104488_c0	12	7	14	1	8	9
comp104496_c0	0	0	0	0	19	0
comp104496_c1	0	0	0	0	10	0
comp104499_c0	8	4	1	3	0	6
comp104505_c0	195	176	418	1	2	266
comp104513_c0	993	941	820	1452	2237	2575
comp104522_c1	11	4	2	0	0	6
comp104525_c0	259	163	227	153	239	364
comp104537_c0	86	19	54	160	154	100
comp104569_c0	641	326	0	31	1	0
comp104571_c0	284	219	179	526	343	934
comp104577_c1	0	0	0	1	51	2
comp104582_c1	0	1	0	4	0	1
comp104583_c1	6	1	3	2	1	4
comp104584_c0	29	11	3	9	36	6
comp104586_c0	10	4	3	2	3	2
comp104604_c0	0	3	4	0	3	0
comp104608_c0	5	8	2	7	11	0
comp104610_c1	10	1	4	8	0	3
comp104614_c1	7	3	5	3	0	3
comp104622_c1	249	201	373	8	15	3
comp104624_c0	0	0	0	6	10	3
comp104637_c0	2	7	5	1	0	4
comp104667_c0	376	360	342	259	202	302
comp10467_c0	34	26	30	5	5	57
comp104683_c0	68	39	67	36	47	136
comp104701_c0	6	2	1	2	0	3
comp104704_c0	9	0	2	3	1	2
comp10470_c0	1	3	0	1	0	3
comp104720_c0	401	335	370	644	340	972
comp104722_c1	1	2	3	3	1	2
comp104736_c0	245	257	270	264	819	946
comp104754_c0	39	15	31	22	73	152
comp104767_c0	113	81	64	145	82	169
comp104777_c0	0	1	0	7	4	1
comp104796_c0	1	2	0	2	4	1
comp104800_c0	78	74	97	122	232	416
comp104813_c1	467	625	517	147	124	500
comp104821_c0	277	109	265	433	359	566
comp104831_c1	7	5	3	1	0	0
comp104840_c1	9	3	11	6	0	1
comp104842_c1	5	3	3	3	9	1
comp104849_c0	7	7	11	0	12	1
comp104859_c0	15	10	1	2	7	5
comp10486_c0	1	1	0	0	7	4
comp104871_c0	1	2	3	2	1	5
comp104872_c0	0	4	1	1	2	3
comp104901_c0	0	0	0	0	42	0
comp104903_c0	0	0	0	0	68	0
comp104904_c0	3	6	2	2	2	3
comp104909_c0	9	18	23	0	0	0
comp104921_c0	1	1	1	0	3	0
comp104926_c1	0	3	4	1	0	7
comp104934_c0	1	3	2	1	6	8
comp104937_c0	0	0	0	5	0	15
comp104944_c0	1	2	0	7	6	3
comp104957_c0	1	0	6	0	0	5
comp104967_c0	8	5	1	0	0	2
comp10496_c0	5	2	6	0	0	0
comp105006_c0	0	0	0	1	17	0
comp105006_c2	1	0	0	0	21	0
comp105009_c0	0	0	0	4	4	7
comp105018_c0	1	0	0	0	32	0
comp105027_c0	2	3	4	3	0	0
comp105050_c0	1	2	1	1	1	1
comp105050_c1	0	1	2	0	0	5
comp105056_c0	0	1	2	1	0	0
comp105057_c2	6	3	1	10	4	5
comp105076_c2	0	5	1	1	1	0
comp105084_c1	2	0	3	2	3	1
comp105090_c0	11	11	5	2	5	2
comp105096_c0	13	8	6	0	0	0
comp105097_c0	442	557	482	148	216	304
comp105115_c0	2	4	1	3	3	2
comp105117_c1	1	0	0	0	29	1
comp105136_c0	1	3	1	1	0	1
comp105139_c0	2	0	0	1	5	0
comp105163_c0	9	2	0	2	0	0
comp105171_c0	4322	3462	3016	2942	4380	2868
comp105173_c1	59	43	42	45	35	72
comp105175_c0	3	3	1	0	1	2
comp105181_c0	3	3	1	1	1	7
comp105181_c2	1	4	1	2	6	10
comp105181_c3	0	2	1	0	1	6
comp105199_c0	4	1	38	3	1	14
comp105205_c0	2	4	0	2	7	2
comp105213_c0	0	0	0	0	67	1
comp105215_c2	2	0	3	1	0	2
comp105224_c0	10	6	1	1	1	0
comp105230_c1	0	1	1	6	0	5
comp105248_c0	3	2	1	4	3	11
comp105250_c0	972	980	810	645	659	1192
comp105251_c0	0	0	0	1	3	0
comp105261_c0	141	157	102	132	190	216
comp105263_c0	2	1	3	2	2	1
comp105269_c1	2	2	4	6	0	4
comp105274_c0	1485	1648	1017	1	1	0
comp105276_c0	19	22	7	2	8	0
comp105278_c0	18	19	0	0	0	0
comp105282_c0	0	0	13	0	0	11
comp105293_c0	2	4	1	10	2	0
comp105303_c1	6	6	1	1	0	1
comp105305_c1	3	3	4	0	4	1
comp105324_c0	2	2	4	3	2	0
comp105340_c0	0	2	1	2	0	5
comp105343_c0	872	1010	537	209	57	32
comp105346_c0	19	8	7	8	13	11
comp105351_c0	0	0	11	0	0	40
comp105356_c0	8	14	3	12	5	0
comp105372_c0	57	76	80	6	6	0
comp105393_c0	9	7	5	0	8	2
comp105410_c0	77	56	4	43	9	4
comp105424_c0	6	6	8	2	0	27
comp105435_c0	2	0	1	2	1	6
comp10543_c0	2	5	3	0	0	9
comp105443_c0	0	0	2	7	1	1
comp105452_c0	1281	1184	884	594	878	1658
comp105455_c0	1	0	0	0	0	0
comp105462_c0	1	0	1	2	2	7
comp105469_c0	0	0	0	7	0	5
comp105474_c1	2	1	2	1	1	4
comp105480_c2	7	5	1	2	0	0
comp105480_c3	10	3	1	9	0	0
comp105490_c0	6	1	5	4	6	6
comp105491_c0	961	897	584	180	146	105
comp105493_c0	0	1	4	0	6	1
comp105506_c0	2	1	2	4	2	1
comp105511_c3	2	2	2	2	2	2
comp105517_c0	3	2	4	4	3	7
comp105543_c0	0	2	0	3	3	6
comp105545_c0	2	0	3	4	10	7
comp105559_c0	50	27	0	16	0	0
comp105573_c0	2	9	7	0	1	0
comp105573_c2	6	2	5	0	1	0
comp105575_c0	553	300	382	489	535	1448
comp105582_c0	27	21	18	12	0	0
comp105605_c0	2	2	4	3	1	0
comp105612_c2	3	3	0	45	10	0
comp105621_c0	1	0	1	1	9	4
comp105624_c0	6	7	5	9	10	7
comp105630_c1	3	2	1	2	0	4
comp105636_c0	0	0	27	0	0	59
comp10563_c0	5	7	1	0	0	0
comp10563_c1	4	4	0	0	0	0
comp105653_c0	6	4	2	1	2	5
comp105697_c1	51	35	38	4	0	0
comp10569_c1	3	1	2	3	0	2
comp105704_c0	233	194	216	68	113	158
comp105708_c1	3	8	2	7	5	10
comp105710_c0	574	570	573	425	731	1547
comp105712_c1	8	8	0	0	0	0
comp105727_c0	0	0	0	0	35	0
comp105728_c0	5	0	0	1	1	3
comp105731_c1	5	7	0	0	0	1
comp105731_c2	17	6	5	4	0	2
comp105733_c1	7	19	3	0	1	6
comp105736_c0	0	0	0	5	3	4
comp105745_c0	9	10	9	6	16	16
comp105746_c0	4	1	1	3	2	2
comp105751_c0	7	5	1	8	6	8
comp105763_c0	1	0	0	4	16	3
comp105768_c0	2	3	1	0	0	7
comp10578_c0	0	0	0	0	10	0
comp105790_c0	1	0	7	0	3	4
comp105799_c0	1	3	2	1	5	0
comp105803_c1	8	14	13	11	0	1
comp105811_c0	1412	1396	1295	375	520	646
comp105814_c0	6	7	10	4	2	4
comp105817_c0	80	33	167	562	348	825
comp105825_c0	3	2	2	3	2	0
comp105829_c0	3	6	0	3	6	2
comp105832_c3	2	7	1	2	1	4
comp105836_c0	0	0	81	0	0	679
comp105836_c1	0	0	27	0	0	373
comp105842_c0	5	0	1	10	3	0
comp105847_c0	2	0	6	0	5	0
comp105866_c0	1638	1560	1230	754	1226	2070
comp105868_c0	5	5	6	1	5	11
comp105868_c1	2	7	7	2	3	15
comp105874_c0	4	3	6	0	0	0
comp105874_c1	1	5	8	0	0	0
comp105875_c0	452	321	169	397	358	310
comp105876_c0	2425	1832	1374	1288	635	327
comp105883_c0	3	4	3	2	3	2
comp105895_c0	1	2	0	1	4	2
comp105905_c0	281	246	212	115	78	176
comp105917_c0	1	0	0	0	3	4
comp105917_c1	3	5	0	1	2	1
comp10591_c0	2	2	0	2	0	3
comp105923_c0	4	1	2	6	0	1
comp105927_c0	3	3	1	0	1	2
comp105933_c0	28	49	0	17	9	0
comp105934_c1	4	0	2	2	1	1
comp105936_c0	9	9	6	1	0	0
comp105936_c2	2	6	3	1	0	0
comp105941_c0	0	1	1	4	4	0
comp105948_c0	4	6	4	0	24	5
comp105971_c0	0	0	3	1	11	4
comp105971_c2	1	1	1	0	6	3
comp105971_c4	1	0	0	0	23	3
comp105977_c0	6	4	11	0	0	0
comp105987_c0	13	2	0	0	0	0
comp105988_c0	3	1	3	1	2	3
comp105994_c0	322	266	164	736	841	1952
comp106002_c0	471	551	445	98	85	120
comp106007_c1	0	0	0	0	94	0
comp106019_c0	3	3	3	28	0	9
comp106036_c0	20	13	24	0	0	0
comp106036_c1	10	3	10	0	0	1
comp10603_c1	0	0	0	6	2	0
comp106056_c1	1	0	2	1	0	4
comp106070_c0	2	4	1	2	4	8
comp106073_c0	4	2	0	10	5	5
comp106078_c0	27	14	36	60	216	1945
comp106085_c0	0	1	53	0	0	76
comp106096_c1	5	10	0	1	0	0
comp106101_c0	2	2	1	0	4	5
comp106108_c0	0	0	0	0	26	1
comp106109_c2	21	19	8	0	3	2
comp106112_c0	3	3	5	2	0	0
comp106117_c0	0	0	0	0	9	0
comp106118_c0	0	1	3	4	2	0
comp106121_c0	0	0	0	1	0	2
comp106124_c0	5	1	1	1	23	1
comp106128_c0	181	164	0	7	20	2
comp106138_c0	9	11	4	7	0	0
comp106140_c0	457	383	362	534	493	793
comp106144_c0	11	4	0	2	0	1
comp106147_c0	8	7	2	0	1	1
comp106148_c0	1	2	0	2	0	2
comp106164_c0	5	2	1	0	0	0
comp106166_c0	473	278	311	323	677	528
comp106182_c0	4	2	1	1	1	7
comp106202_c0	30	34	16	0	0	0
comp106210_c0	5	4	0	0	0	0
comp106230_c0	0	1	1	0	5	1
comp106240_c2	18	8	16	26	16	29
comp106252_c0	332	191	265	400	334	888
comp106256_c0	0	3	4	11	0	5
comp106258_c2	22	18	1	1	2	0
comp106265_c0	25	22	162	0	0	0
comp106270_c0	0	0	0	0	34	0
comp106270_c1	0	0	0	1	46	0
comp106270_c2	0	0	0	0	28	0
comp106309_c0	2699	2263	1904	979	846	2028
comp106319_c0	3	4	3	1	0	118
comp106323_c0	2079	1951	1444	374	552	1292
comp10632_c0	0	1	0	0	1	2
comp106344_c0	11	9	0	9	0	0
comp106348_c0	669	699	624	615	670	741
comp106353_c0	500	790	558	0	1	0
comp106358_c0	3	4	4	2	3	2
comp106363_c0	1	4	2	1	2	2
comp106367_c0	1296	1100	911	738	391	2243
comp106369_c0	686	622	557	614	1016	1576
comp106375_c0	0	1	2	2	4	2
comp106376_c0	69	41	0	0	0	0
comp106386_c0	4	1	111	0	0	1
comp106387_c0	461	406	85	941	250	193
comp106392_c0	3	0	3	0	1	2
comp106395_c1	1	3	2	5	1	3
comp106410_c1	5	6	1	0	0	0
comp106412_c0	4	6	6	1	0	3
comp106413_c1	5	2	3	17	0	0
comp106445_c0	0	0	1	7	6	7
comp106445_c1	0	0	2	5	3	0
comp106446_c0	1	8	0	3	0	0
comp106449_c0	2012	2285	1564	1769	1210	2004
comp106450_c0	1200	1357	1367	384	507	1475
comp106451_c0	1	5	1	1	3	6
comp106452_c0	624	787	263	167	0	2
comp106467_c0	0	0	11	0	0	0
comp106467_c3	0	0	12	1	2	0
comp106471_c1	12	17	0	1	0	0
comp106491_c0	4	6	9	10	6	3
comp106494_c0	8	11	5	5	5	16
comp106496_c0	0	4	2	0	2	2
comp106519_c1	0	1	2	7	0	0
comp106519_c4	0	3	1	6	0	1
comp106529_c0	248	155	242	384	137	258
comp106536_c0	6	3	2	4	2	3
comp106556_c0	0	0	0	12	0	4
comp106557_c0	0	0	19	0	0	0
comp106564_c0	9	25	9	3	0	0
comp106564_c1	9	7	3	1	0	0
comp106575_c0	4	4	6	2	3	4
comp106584_c0	10	2	3	0	1	0
comp106590_c0	4	4	1	16	12	20
comp106598_c0	11	8	10	7	12	18
comp106601_c2	16	22	0	0	0	0
comp106607_c0	11	4	12	4	0	3
comp106623_c0	0	4	3	2	5	12
comp106623_c1	5	0	0	1	1	2
comp106630_c0	278	201	32	1	0	11
comp106631_c0	8	3	2	1	0	0
comp106634_c0	1	2	10	2	0	6
comp106636_c0	116	96	163	63	0	267
comp106636_c1	38	51	59	8	0	82
comp106637_c0	5	4	4	0	0	1
comp106638_c0	48	35	41	159	168	125
comp106651_c0	32	46	9	1	1	0
comp106652_c0	0	0	123	0	0	3
comp106658_c0	0	3	2	0	2	2
comp10666_c0	2	2	0	1	3	2
comp106675_c0	461	311	359	712	519	964
comp106686_c0	0	0	6	0	0	11
comp106689_c0	7	2	2	2	0	6
comp106695_c0	2	3	0	1	7	1
comp106709_c0	677	680	1005	182	302	640
comp106717_c0	0	3	0	7	6	4
comp106729_c0	0	0	0	0	6	0
comp106733_c0	1	3	0	1	5	1
comp10674_c0	0	1	0	1	6	1
comp106771_c0	0	0	0	0	4	4
comp106776_c0	0	3	0	0	1	1
comp106783_c0	0	3	1	2	2	5
comp106801_c0	5	5	2	8	6	8
comp106802_c0	25	26	26	5	17	33
comp106803_c1	529	412	352	20	39	6
comp106805_c0	2902	2222	2493	1058	773	834
comp106810_c0	2	1	1	5	0	1
comp106816_c0	1	3	2	0	1	6
comp106819_c0	3	1	4	1	3	5
comp106822_c0	3	1	1	0	15	5
comp106833_c0	0	1	1	1	2	9
comp106833_c3	0	2	7	2	2	6
comp106836_c0	12	17	2	4	3	0
comp106838_c0	5	10	4	0	1	4
comp106851_c0	1	1	2	0	2	1
comp106857_c0	0	3	1	1	6	2
comp106860_c1	3	1	3	4	2	7
comp106864_c0	2	7	3	1	2	7
comp106870_c0	1	2	1	0	1	1
comp106883_c1	4	2	3	20	6	2
comp106885_c0	485	407	389	854	1149	855
comp106887_c0	0	3	0	19	6	1
comp106901_c2	0	0	1	3	8	0
comp106902_c0	1555	1036	3101	0	2	0
comp106909_c0	2	6	7	3	3	0
comp106921_c0	10	5	3	19	8	8
comp106922_c0	3	4	3	0	0	4
comp106922_c1	0	6	2	1	1	2
comp106945_c0	203	133	181	182	433	622
comp106946_c0	39	31	93	804	1459	1202
comp10695_c1	3	3	4	0	0	1
comp106964_c0	55	46	0	0	1	0
comp106968_c1	4	3	4	1	0	0
comp106969_c0	2	4	5	0	0	0
comp106975_c0	1	5	0	1	0	3
comp107009_c0	0	1	1	7	2	1
comp107018_c0	4	1	3	6	3	6
comp107023_c0	1390	760	619	161	188	113
comp107028_c0	2	4	5	7	6	5
comp107052_c0	0	0	0	1	6	7
comp107064_c0	996	967	930	153	114	556
comp107071_c1	6	2	0	3	0	2
comp107075_c0	0	3	0	2	0	3
comp107076_c0	885	803	561	2452	2366	4068
comp107077_c0	547	373	446	509	684	832
comp107083_c0	0	0	0	9	0	2
comp107090_c0	1309	1154	1215	1367	117	2276
comp107093_c0	875	695	720	1140	1659	1588
comp107099_c0	278	289	65	518	596	190
comp107112_c0	1	0	0	4	3	4
comp107125_c0	440	484	319	143	140	87
comp107135_c0	0	0	0	1	7	1
comp107152_c0	0	0	0	1	24	2
comp107156_c0	5	1	15	0	16	12
comp107164_c0	4	1	2	1	7	1
comp107178_c0	3	4	2	2	0	0
comp107179_c0	0	0	0	0	34	0
comp107199_c0	950	844	715	228	345	658
comp107213_c0	2	3	0	0	0	0
comp107221_c0	72	55	0	0	0	0
comp107224_c1	1	7	2	1	0	3
comp107227_c0	337	258	241	635	315	1784
comp107228_c0	4	1	7	4	8	22
comp107241_c0	3	0	1	12	0	0
comp107251_c0	674	590	607	529	403	1083
comp107267_c1	3	0	1	3	1	2
comp107274_c0	0	0	136	0	0	1
comp107274_c1	71	61	280	58	182	186
comp107276_c0	812	560	438	426	502	505
comp107285_c0	3802	4874	2996	1641	2779	8041
comp107293_c0	1187	885	955	444	426	854
comp107303_c0	1288	1184	1153	38	17	22
comp107308_c0	11	5	4	2	3	0
comp107316_c0	12	13	8	7	0	11
comp107322_c0	1	0	0	3	0	2
comp107323_c1	5	3	2	3	4	7
comp107325_c0	32	19	20	19	0	2
comp107328_c0	0	0	0	0	22	0
comp10732_c0	0	0	0	0	9	0
comp107336_c0	9	3	1	1	1	4
comp107337_c1	0	1	1	2	14	0
comp107338_c1	146	107	0	18	0	0
comp107341_c0	4	3	0	2	1	0
comp107341_c2	2	4	1	7	1	0
comp107346_c0	246	168	184	393	443	424
comp107350_c0	24	17	0	3	0	0
comp107352_c0	0	1	19	2	0	3
comp107354_c0	3	0	1	1	3	2
comp107357_c0	2	5	2	1	6	2
comp107361_c0	0	2	1	2	1	1
comp107365_c1	5	3	0	1	3	2
comp107378_c0	2	3	2	2	0	6
comp107380_c1	1	0	1	4	6	8
comp107383_c0	2	1	3	0	1	9
comp107388_c1	3	1	8	2	0	1
comp107400_c0	1662	790	1520	27	16	8
comp107402_c0	0	0	2	2	10	9
comp107406_c0	1	1	1	1	0	2
comp107408_c1	3	3	3	6	2	1
comp107409_c0	1	5	1	11	2	7
comp107415_c0	287	144	237	396	422	768
comp107418_c0	4296	3784	3958	4022	2356	4479
comp107423_c0	1	4	5	4	2	15
comp107425_c0	5	3	1	6	7	9
comp107444_c0	5	1	0	8	12	2
comp107453_c2	0	0	6	2	0	8
comp107459_c0	0	3	7	2	12	5
comp107460_c1	74	79	0	254	0	1
comp107465_c1	1	3	2	3	6	3
comp107470_c0	0	0	1	17	0	7
comp107470_c2	1	0	0	21	7	10
comp107471_c0	3	2	6	17	10	1
comp10747_c0	0	2	0	3	1	6
comp107484_c0	12	16	7	26	0	1
comp107485_c0	0	0	0	0	0	13
comp107487_c1	16	17	27	8	6	9
comp107491_c1	4	3	6	2	0	0
comp107491_c2	6	1	3	1	0	0
comp107494_c0	689	604	550	149	126	364
comp107505_c1	2	2	1	5	0	1
comp10750_c1	0	1	2	3	0	4
comp107520_c0	12	16	7	2	0	0
comp107520_c1	2	8	2	4	1	1
comp107522_c0	80921	72276	83507	19128	51115	26219
comp107523_c2	6	1	1	3	3	3
comp107526_c0	428	433	186	352	391	310
comp107532_c0	6	1	5	6	3	3
comp107536_c1	47	28	0	17	0	0
comp107537_c2	0	0	0	0	103	0
comp10754_c0	1	0	0	0	2	4
comp107556_c0	448	307	205	209	172	99
comp107573_c1	1	0	0	8	2	5
comp107584_c0	0	0	1	0	2	0
comp107585_c0	1	0	0	2	8	2
comp107589_c1	11	6	20	4	4	1
comp107590_c0	5	10	0	7	0	0
comp107608_c0	898	855	665	315	365	788
comp107612_c1	12	3	11	4	1	10
comp107638_c0	2	5	4	1	1	2
comp107669_c0	2	1	1	1	0	5
comp107669_c1	0	0	1	2	1	5
comp107677_c0	4	6	1	5	3	5
comp107679_c0	0	7	0	1	1	0
comp107680_c0	2945	3008	4637	643	825	2087
comp107682_c0	741	649	561	618	773	973
comp107697_c0	5	4	0	3	2	5
comp10769_c0	1	6	1	2	0	2
comp107701_c0	4	1	3	4	7	10
comp107708_c1	9	3	15	0	0	22
comp107712_c0	0	1	3	1	0	3
comp107717_c0	1	0	2	4	6	6
comp107743_c1	0	0	0	32	0	5
comp107749_c0	6	4	11	0	0	0
comp107750_c0	446	419	311	1004	662	757
comp107756_c0	1	0	7	6	3	6
comp107766_c0	294	247	229	528	638	644
comp107778_c0	4	4	35	0	0	0
comp10778_c0	0	0	5	0	1	4
comp107792_c0	3	0	2	6	2	3
comp107794_c1	3	1	0	3	1	2
comp107804_c3	13	3	3	0	0	0
comp107805_c1	3	2	0	3	8	2
comp107825_c0	3	2	0	1	2	0
comp107835_c1	0	1	1	5	1	6
comp107856_c0	16	13	21	19	12	24
comp107863_c0	907	841	844	415	575	983
comp107871_c0	4076	2658	2878	302	138	0
comp107872_c0	2	3	4	3	0	1
comp107872_c2	2	2	0	1	3	3
comp107876_c0	0	0	0	0	14	0
comp107877_c0	6	5	1	0	1	1
comp107884_c0	3	3	5	8	3	8
comp107889_c0	0	0	0	13	1	4
comp107903_c0	1	5	1	3	0	6
comp107908_c0	9798	7004	6364	6183	5098	5671
comp10790_c0	0	0	0	3	3	4
comp107915_c0	8	9	0	6	0	0
comp107923_c0	1	2	4	1	1	6
comp10792_c0	2	2	1	0	1	2
comp10796_c0	1	3	2	0	0	3
comp107976_c0	1	3	1	6	0	4
comp107980_c0	0	0	1	1	8	0
comp107981_c1	2	2	2	4	3	25
comp107988_c0	1	1	3	1	30	5
comp107991_c0	0	0	0	0	5	6
comp107997_c0	3	3	6	2	0	1
comp108000_c0	3	1	0	0	49	5
comp108011_c0	1647	1530	1281	2109	2246	2270
comp108013_c0	1	0	0	3	11	1
comp108019_c0	2	0	2	1	1	4
comp108019_c1	1	0	7	2	0	7
comp108029_c0	305	239	336	343	299	493
comp108039_c1	4	2	1	1	0	1
comp108047_c0	3	4	6	0	1	3
comp10804_c0	0	2	1	1	0	0
comp108050_c0	1	0	0	1	12	1
comp108053_c0	0	3	1	3	3	6
comp108055_c1	24056	14321	17045	538	29	173
comp108057_c0	0	0	0	11	11	13
comp108067_c0	178	207	56	0	0	0
comp108067_c1	107	148	20	0	1	0
comp108071_c0	2	2	17	1	0	6
comp108075_c0	0	0	1	0	1	10
comp108078_c0	2654	2252	1790	1126	435	1712
comp10807_c0	0	1	6	0	0	0
comp108082_c0	0	0	1	3	1	3
comp108094_c0	3	8	14	0	0	0
comp108094_c1	3	12	21	0	0	0
comp108101_c0	1	5	1	2	8	4
comp108103_c0	96	70	108	56	60	136
comp10810_c0	2	4	4	2	1	0
comp108116_c0	293	324	166	157	189	271
comp108121_c0	7678	7173	10069	612	1165	1168
comp108122_c0	0	0	30	0	0	35
comp108129_c0	0	0	0	0	1	9
comp108133_c0	215	152	267	163	184	241
comp108134_c0	4	1	6	5	1	6
comp108141_c0	1	3	1	2	1	1
comp108145_c0	4	5	4	4	0	3
comp108145_c1	3	4	5	0	3	5
comp108156_c2	4	0	5	7	3	0
comp108162_c0	1	5	3	7	2	6
comp108163_c0	0	0	0	5	6	3
comp108170_c1	0	3	8	1	7	0
comp108173_c0	4	1	0	7	7	2
comp108176_c0	3106	2998	2063	2976	3673	3921
comp108177_c0	49	46	38	16	39	14
comp108186_c0	2202	1557	1833	1460	2065	1798
comp108197_c0	1136	1033	943	687	517	152
comp108199_c0	2	1	0	14	2	13
comp10820_c1	7	3	1	1	3	0
comp108213_c0	0	0	1	0	269	0
comp108213_c1	1	0	0	0	7	0
comp108215_c0	426	490	148	151	362	159
comp108226_c2	2	1	1	1	1	2
comp108233_c0	0	2	0	0	4	0
comp108236_c0	7	10	2	1	0	0
comp108238_c0	4	5	2	1	4	5
comp108241_c0	2	2	1	52	15	2
comp108251_c0	1	0	0	0	0	4
comp108257_c0	70	80	76	74	108	104
comp108260_c0	0	1	1	0	18	0
comp10826_c0	0	3	3	1	0	1
comp108282_c2	0	1	3	3	0	3
comp108289_c0	170	169	167	7	7	6
comp108307_c1	0	0	1	1	2	28
comp108310_c0	913	881	580	540	1344	781
comp108314_c1	0	1	1	4	1	3
comp108323_c0	4	0	3	4	3	65
comp108329_c0	0	0	0	26	3	3
comp108330_c2	0	0	0	0	3	1
comp108343_c0	1241	1126	922	1525	1855	1959
comp108351_c0	384	338	243	279	490	557
comp108362_c0	0	0	0	1	3	22
comp108387_c0	5	1	5	0	14	1
comp108397_c0	18	13	25	0	10	0
comp108400_c0	8	10	7	10	0	10
comp108406_c0	1	1	1	2	0	1
comp108418_c1	1	2	0	4	9	4
comp108422_c0	7835	7284	5374	1242	1707	2568
comp108431_c1	2	4	4	3	0	6
comp108450_c1	0	0	0	0	0	24
comp108455_c0	252	296	183	123	186	214
comp108457_c0	179	84	133	524	55	22
comp108468_c0	16586	16333	13996	4429	4808	11023
comp108471_c1	0	0	0	21	0	25
comp108473_c0	212	127	176	157	45	62
comp108477_c0	2905	2596	2277	381	1157	1956
comp108486_c1	2	1	1	0	0	1
comp108486_c3	2	2	1	0	6	0
comp108493_c0	331	293	298	287	230	476
comp108494_c0	0	5	1	2	0	5
comp108499_c0	0	0	1	11	3	14
comp108507_c0	4	0	4	28	15	22
comp108513_c0	8	16	2	0	0	0
comp108514_c0	0	3	3	0	0	0
comp108517_c0	1	0	0	1	293	0
comp108520_c1	3	4	4	0	0	6
comp108521_c0	11	18	10	2	3	16
comp108524_c0	1330	1176	915	536	377	174
comp108528_c0	0	4	0	0	4	0
comp108530_c0	109	72	0	46	27	0
comp108536_c0	0	5	0	0	1	2
comp108539_c0	0	0	1	1	3	2
comp108541_c0	398	701	546	7	0	0
comp108542_c1	1	0	4	2	5	2
comp108544_c0	0	1	1	1	1	2
comp108551_c0	42	27	2	6	2	1
comp108554_c0	5	4	10	14	5	20
comp108556_c0	1	0	2	0	6	0
comp108557_c0	8	1	3	0	0	0
comp108557_c1	17	3	8	0	1	0
comp108558_c0	3	5	4	0	2	0
comp108558_c2	10	3	9	0	1	0
comp108566_c0	7	5	4	0	0	0
comp108573_c0	1	1	3	0	7	0
comp108578_c0	0	2	2	1	2	4
comp108579_c0	11	2	22	0	0	0
comp108579_c1	24	28	52	2	0	0
comp108579_c2	7	8	26	2	0	0
comp108584_c0	0	0	0	76	1	0
comp108587_c0	5	1	1	8	8	4
comp108588_c1	1	0	2	0	0	9
comp108592_c0	1678	1260	1328	1499	1053	1356
comp108593_c0	7857	4583	5888	24236	39209	22571
comp108597_c0	310	368	469	437	152	334
comp108604_c0	44818	28179	15862	138	356	82
comp108605_c0	22	24	14	43	55	31
comp108608_c0	6	0	1	1	1	1
comp108614_c0	0	0	1	6	3	2
comp108617_c0	0	3	1	7	0	3
comp108622_c0	655	520	504	140	204	107
comp108623_c0	10	4	0	0	0	0
comp108624_c0	0	0	0	2	3	4
comp108626_c0	9007	8373	9111	1745	2462	5468
comp108632_c1	15	21	20	1	0	1
comp108635_c0	1652	1779	1354	805	1045	2458
comp108642_c0	824	477	641	1679	1340	2552
comp108645_c0	6534	6874	5173	1152	2414	2682
comp108647_c1	625	613	625	207	220	552
comp108658_c1	85	96	187	48	46	406
comp108670_c0	1	4	4	1	0	7
comp108677_c0	147	44	258	199	229	512
comp108693_c0	0	2	2	0	1	1
comp108695_c0	4	1	4	3	0	23
comp108706_c0	886	535	663	146	489	431
comp108722_c0	0	0	0	1	2	4
comp108724_c1	5	0	4	1	1	5
comp108725_c0	3	7	1	3	2	0
comp108728_c0	2	0	0	1	0	10
comp108730_c0	0	0	0	1	3	3
comp108735_c0	5	6	8	0	0	0
comp108735_c1	3	7	5	0	0	0
comp108743_c0	4	0	2	4	2	2
comp108754_c0	4	1	2	0	4	6
comp108755_c0	0	0	0	4	5	1
comp108758_c1	2	2	2	3	2	2
comp108759_c0	1	6	0	6	0	0
comp108760_c1	3	0	3	2	0	3
comp108768_c0	2	1	0	4	4	3
comp108781_c0	1789	1268	1513	13299	3330	4202
comp108783_c2	4	2	0	6	0	1
comp108784_c0	8	2	8	4	0	9
comp108786_c1	3	2	9	1	0	5
comp108798_c0	1	0	0	0	13	0
comp108798_c1	0	0	0	0	21	1
comp108800_c0	4	0	1	3	1	1
comp108804_c0	0	2	0	1	3	1
comp108809_c1	0	0	1	2	6	1
comp108817_c0	175	69	114	193	91	551
comp108818_c0	1	3	6	1	12	0
comp108822_c0	3	2	3	3	0	3
comp108834_c0	4211	3232	3095	2242	2593	3938
comp108838_c0	1695	1520	1238	1213	1637	2083
comp108839_c0	3	2	1	3	1	2
comp108853_c0	3	2	2	5	3	0
comp108855_c0	7068	6374	5602	2417	3291	5552
comp108859_c0	742	317	573	87906	5407	418
comp108862_c0	1	3	0	2	6	2
comp108870_c0	2	15	3	5	5	4
comp108876_c0	0	0	0	0	24	0
comp108878_c0	9	9	10	39	9	2
comp108883_c0	6	3	0	1	1	2
comp108885_c0	2	1	0	0	0	2
