gene_id	gameto_1	gameto_2	sporo_5	sporo_6
AagrBONN_evm.TU.Sc2ySwM_344.3221	557	798	1161	3997
AagrBONN_evm.TU.Sc2ySwM_344.3222	16	16	288	858
AagrBONN_evm.TU.Sc2ySwM_344.3223	452	699	733	2208
AagrBONN_evm.TU.Sc2ySwM_344.3224	613	829	482	686
AagrBONN_evm.TU.Sc2ySwM_344.3225	0	0	76	37
AagrBONN_evm.TU.Sc2ySwM_344.3226	5	6	23	4
AagrBONN_evm.TU.Sc2ySwM_344.3227	4	7	93	574
AagrBONN_evm.TU.Sc2ySwM_344.3228	0	0	1	0
AagrBONN_evm.TU.Sc2ySwM_344.323	3	3	6	23
AagrBONN_evm.TU.Sc2ySwM_344.3230	0	0	0	0
AagrBONN_evm.TU.Sc2ySwM_344.3231	38	81	61	179
AagrBONN_evm.TU.Sc2ySwM_344.3232	82	101	94	257
AagrBONN_evm.TU.Sc2ySwM_344.3233	0	0	0	0
AagrBONN_evm.TU.Sc2ySwM_344.3234	0	0	3	0
AagrBONN_evm.TU.Sc2ySwM_344.3235	220	227	385	1646
AagrBONN_evm.TU.Sc2ySwM_344.3236	1075	1448	2212	8186
AagrBONN_evm.TU.Sc2ySwM_344.3237	35	72	10	0
AagrBONN_evm.TU.Sc2ySwM_344.3238	9	14	9	0
AagrBONN_evm.TU.Sc2ySwM_344.3239	986	1161	693	4686
AagrBONN_evm.TU.Sc2ySwM_344.324	0	0	1	0
AagrBONN_evm.TU.Sc2ySwM_344.3241	15	21	21	35
AagrBONN_evm.TU.Sc2ySwM_344.3242	292	398	625	2258
AagrBONN_evm.TU.Sc2ySwM_344.3243	231	340	642	1813
AagrBONN_evm.TU.Sc2ySwM_344.3244	2	7	9	0
AagrBONN_evm.TU.Sc2ySwM_344.3245	2	3	7	16
AagrBONN_evm.TU.Sc2ySwM_344.3246	0	0	1	0
AagrBONN_evm.TU.Sc2ySwM_344.3247	24	30	57	115
AagrBONN_evm.TU.Sc2ySwM_344.3248	340	506	930	4671
AagrBONN_evm.TU.Sc2ySwM_344.3249	0	0	6	0
AagrBONN_evm.TU.Sc2ySwM_344.325	173	186	229	542
AagrBONN_evm.TU.Sc2ySwM_344.3250	0	0	5	0
AagrBONN_evm.TU.Sc2ySwM_344.3251	738	1153	2313	6758
AagrBONN_evm.TU.Sc2ySwM_344.3252	288	401	668	478
AagrBONN_evm.TU.Sc2ySwM_344.3253	115	216	320	421
AagrBONN_evm.TU.Sc2ySwM_344.3254	766	1078	1407	4144
AagrBONN_evm.TU.Sc2ySwM_344.3255	80	34	50	84
AagrBONN_evm.TU.Sc2ySwM_344.3256	870	453	1108	6308
AagrBONN_evm.TU.Sc2ySwM_344.3257	252	182	452	1627
AagrBONN_evm.TU.Sc2ySwM_344.3258	297	527	671	2006
AagrBONN_evm.TU.Sc2ySwM_344.3259	0	0	0	2
AagrBONN_evm.TU.Sc2ySwM_344.326	100	145	147	507
AagrBONN_evm.TU.Sc2ySwM_344.3260	43	79	1884	2576
AagrBONN_evm.TU.Sc2ySwM_344.3261	8	27	54	191
AagrBONN_evm.TU.Sc2ySwM_344.3262	2	3	32	10
AagrBONN_evm.TU.Sc2ySwM_344.3263	0	1	2	0
AagrBONN_evm.TU.Sc2ySwM_344.3264	0	1	1	0
AagrBONN_evm.TU.Sc2ySwM_344.3265	633	947	1119	4545
AagrBONN_evm.TU.Sc2ySwM_344.3266	285	433	733	1621
AagrBONN_evm.TU.Sc2ySwM_344.3267	94	100	163	9
AagrBONN_evm.TU.Sc2ySwM_344.3268	538	606	1535	277
AagrBONN_evm.TU.Sc2ySwM_344.3269	85	68	96	545
AagrBONN_evm.TU.Sc2ySwM_344.327	2440	3412	4404	5638
AagrBONN_evm.TU.Sc2ySwM_344.3270	56	65	56	318
AagrBONN_evm.TU.Sc2ySwM_344.3271	415	542	935	3271
AagrBONN_evm.TU.Sc2ySwM_344.3272	213	378	348	1548
AagrBONN_evm.TU.Sc2ySwM_344.3273	78	152	159	548
AagrBONN_evm.TU.Sc2ySwM_344.3274	346	477	643	1608
AagrBONN_evm.TU.Sc2ySwM_344.3275	83	143	298	1412
AagrBONN_evm.TU.Sc2ySwM_344.3276	307	469	672	3532
AagrBONN_evm.TU.Sc2ySwM_344.3277	264	581	745	2386
AagrBONN_evm.TU.Sc2ySwM_344.3278	45	107	166	75
AagrBONN_evm.TU.Sc2ySwM_344.3279	176	301	295	428
AagrBONN_evm.TU.Sc2ySwM_344.328	318	413	130	55
AagrBONN_evm.TU.Sc2ySwM_344.3280	314	553	651	1306
AagrBONN_evm.TU.Sc2ySwM_344.3281	0	0	3	0
AagrBONN_evm.TU.Sc2ySwM_344.3282	117	157	248	627
AagrBONN_evm.TU.Sc2ySwM_344.3283	54	38	99	213
AagrBONN_evm.TU.Sc2ySwM_344.3284	231	137	322	1305
AagrBONN_evm.TU.Sc2ySwM_344.3285	496	652	869	2948
AagrBONN_evm.TU.Sc2ySwM_344.3286	510	664	965	2806
AagrBONN_evm.TU.Sc2ySwM_344.3287	1	0	9	119
AagrBONN_evm.TU.Sc2ySwM_344.3288	2247	2556	2590	9099
AagrBONN_evm.TU.Sc2ySwM_344.3289	324	400	546	1518
AagrBONN_evm.TU.Sc2ySwM_344.329	128	178	183	766
AagrBONN_evm.TU.Sc2ySwM_344.3290	674	1064	1588	7326
AagrBONN_evm.TU.Sc2ySwM_344.3291	505	1079	1344	3770
AagrBONN_evm.TU.Sc2ySwM_344.3292	198	266	379	1245
AagrBONN_evm.TU.Sc2ySwM_344.3293	528	861	4644	18518
AagrBONN_evm.TU.Sc2ySwM_344.3294	570	945	870	3409
AagrBONN_evm.TU.Sc2ySwM_344.3295	1169	2201	2553	10162
AagrBONN_evm.TU.Sc2ySwM_344.3296	382	516	736	1458
AagrBONN_evm.TU.Sc2ySwM_344.3297	1480	1461	2202	3260
AagrBONN_evm.TU.Sc2ySwM_344.3298	371	429	1511	1342
AagrBONN_evm.TU.Sc2ySwM_344.3299	454	566	947	2499
AagrBONN_evm.TU.Sc2ySwM_344.33	2	1	1	1
AagrBONN_evm.TU.Sc2ySwM_344.330	17	17	17	10
AagrBONN_evm.TU.Sc2ySwM_344.3300	452	868	907	2741
AagrBONN_evm.TU.Sc2ySwM_344.3301	529	850	1273	3324
AagrBONN_evm.TU.Sc2ySwM_344.3302	67	78	125	279
AagrBONN_evm.TU.Sc2ySwM_344.3303	404	619	235	376
AagrBONN_evm.TU.Sc2ySwM_344.3304	2922	4597	665	807
AagrBONN_evm.TU.Sc2ySwM_344.3305	187	245	379	1035
AagrBONN_evm.TU.Sc2ySwM_344.3306	1	2	4	14
AagrBONN_evm.TU.Sc2ySwM_344.3307	1632	2086	5798	18391
AagrBONN_evm.TU.Sc2ySwM_344.3308	1268	2175	3147	4213
AagrBONN_evm.TU.Sc2ySwM_344.3309	113	169	285	346
AagrBONN_evm.TU.Sc2ySwM_344.331	1	2	3	0
AagrBONN_evm.TU.Sc2ySwM_344.3310	100	71	213	512
AagrBONN_evm.TU.Sc2ySwM_344.3311	56	69	147	630
AagrBONN_evm.TU.Sc2ySwM_344.3312	751	1471	1819	6203
AagrBONN_evm.TU.Sc2ySwM_344.3313	159	225	330	1257
AagrBONN_evm.TU.Sc2ySwM_344.3314	363	257	644	2127
AagrBONN_evm.TU.Sc2ySwM_344.3315	49	29	63	203
AagrBONN_evm.TU.Sc2ySwM_344.3316	83	169	227	860
AagrBONN_evm.TU.Sc2ySwM_344.3317	373	498	19	226
AagrBONN_evm.TU.Sc2ySwM_344.3318	6179	12550	13304	51891
AagrBONN_evm.TU.Sc2ySwM_344.3319	109	54	138	621
AagrBONN_evm.TU.Sc2ySwM_344.332	1409	1898	2093	1311
AagrBONN_evm.TU.Sc2ySwM_344.3320	106	109	154	570
AagrBONN_evm.TU.Sc2ySwM_344.3321	100	164	184	927
AagrBONN_evm.TU.Sc2ySwM_344.3322	18	15	25	52
AagrBONN_evm.TU.Sc2ySwM_344.3323	51	98	141	310
AagrBONN_evm.TU.Sc2ySwM_344.3324	167	227	336	1161
AagrBONN_evm.TU.Sc2ySwM_344.3325	224	287	420	1633
AagrBONN_evm.TU.Sc2ySwM_344.3326	4	6	19	2
AagrBONN_evm.TU.Sc2ySwM_344.3327	37	58	249	1139
AagrBONN_evm.TU.Sc2ySwM_344.3328	8	11	16	41
AagrBONN_evm.TU.Sc2ySwM_344.3329	98	193	151	699
AagrBONN_evm.TU.Sc2ySwM_344.333	288	350	447	1685
AagrBONN_evm.TU.Sc2ySwM_344.3330	1161	2042	1884	4316
AagrBONN_evm.TU.Sc2ySwM_344.3331	635	785	1217	3706
AagrBONN_evm.TU.Sc2ySwM_344.3332	265	468	731	3101
AagrBONN_evm.TU.Sc2ySwM_344.3333	4514	3798	10339	48161
AagrBONN_evm.TU.Sc2ySwM_344.3334	8	12	13	45
AagrBONN_evm.TU.Sc2ySwM_344.3335	0	0	2	2
AagrBONN_evm.TU.Sc2ySwM_344.3336	536	633	1205	5281
AagrBONN_evm.TU.Sc2ySwM_344.3337	613	535	1043	858
AagrBONN_evm.TU.Sc2ySwM_344.3338	742	1090	1032	3205
AagrBONN_evm.TU.Sc2ySwM_344.3339	887	1135	1653	4856
AagrBONN_evm.TU.Sc2ySwM_344.334	44	24	56	71
AagrBONN_evm.TU.Sc2ySwM_344.3340	35	54	65	106
AagrBONN_evm.TU.Sc2ySwM_344.3341	129	139	191	571
AagrBONN_evm.TU.Sc2ySwM_344.3342	277	480	527	1435
AagrBONN_evm.TU.Sc2ySwM_344.3343	689	1108	1306	6323
AagrBONN_evm.TU.Sc2ySwM_344.3344	0	0	27	68
AagrBONN_evm.TU.Sc2ySwM_344.3345	1799	2055	2937	14197
AagrBONN_evm.TU.Sc2ySwM_344.3346	0	0	1	1
AagrBONN_evm.TU.Sc2ySwM_344.3347	1035	1441	2472	10946
AagrBONN_evm.TU.Sc2ySwM_344.3348	588	806	1072	5271
AagrBONN_evm.TU.Sc2ySwM_344.3349	5153	5065	7603	15477
AagrBONN_evm.TU.Sc2ySwM_344.3350	836	1063	2227	6431
AagrBONN_evm.TU.Sc2ySwM_344.3351	124	333	602	3032
AagrBONN_evm.TU.Sc2ySwM_344.3352	46	74	185	140
AagrBONN_evm.TU.Sc2ySwM_344.3353	968	1057	1941	9954
AagrBONN_evm.TU.Sc2ySwM_344.3354	128	147	401	1063
AagrBONN_evm.TU.Sc2ySwM_344.3355	125	171	12	0
AagrBONN_evm.TU.Sc2ySwM_344.3356	37	85	1020	2521
AagrBONN_evm.TU.Sc2ySwM_344.3357	65	107	1471	5660
AagrBONN_evm.TU.Sc2ySwM_344.3358	5	16	44	369
AagrBONN_evm.TU.Sc2ySwM_344.3359	5	2	26	104
AagrBONN_evm.TU.Sc2ySwM_344.335__336	486	659	924	3107
AagrBONN_evm.TU.Sc2ySwM_344.3360	2127	2625	12364	24146
AagrBONN_evm.TU.Sc2ySwM_344.3361	775	1319	2657	13103
AagrBONN_evm.TU.Sc2ySwM_344.3362	41	101	207	648
AagrBONN_evm.TU.Sc2ySwM_344.3363	391	368	878	1009
AagrBONN_evm.TU.Sc2ySwM_344.3364	345	462	785	1794
AagrBONN_evm.TU.Sc2ySwM_344.3365	35	69	2336	12512
AagrBONN_evm.TU.Sc2ySwM_344.3366	639	775	1509	3916
AagrBONN_evm.TU.Sc2ySwM_344.3367	0	0	0	0
AagrBONN_evm.TU.Sc2ySwM_344.3368	0	0	10	0
AagrBONN_evm.TU.Sc2ySwM_344.3369	0	0	9	0
AagrBONN_evm.TU.Sc2ySwM_344.337	468	524	453	1635
AagrBONN_evm.TU.Sc2ySwM_344.3370	61	96	192	92
AagrBONN_evm.TU.Sc2ySwM_344.3371	313	565	496	1957
AagrBONN_evm.TU.Sc2ySwM_344.3372	618	1106	1126	2592
AagrBONN_evm.TU.Sc2ySwM_344.3373	1824	2947	4923	2495
AagrBONN_evm.TU.Sc2ySwM_344.3374	2154	2949	1950	1318
AagrBONN_evm.TU.Sc2ySwM_344.3375	450	590	1214	2528
AagrBONN_evm.TU.Sc2ySwM_344.3376	595	868	1373	5329
AagrBONN_evm.TU.Sc2ySwM_344.3377	4632	8543	10361	17017
AagrBONN_evm.TU.Sc2ySwM_344.3378	150	163	238	642
AagrBONN_evm.TU.Sc2ySwM_344.3379	431	866	363	1117
AagrBONN_evm.TU.Sc2ySwM_344.338	0	0	4	4
AagrBONN_evm.TU.Sc2ySwM_344.3380	336	379	310	297
AagrBONN_evm.TU.Sc2ySwM_344.3381	2971	4805	9624	11793
AagrBONN_evm.TU.Sc2ySwM_344.3382	1144	1752	2699	8281
AagrBONN_evm.TU.Sc2ySwM_344.3383	4964	8762	10707	23872
AagrBONN_evm.TU.Sc2ySwM_344.3384	8729	12495	14873	29943
AagrBONN_evm.TU.Sc2ySwM_344.3385	82	134	268	241
AagrBONN_evm.TU.Sc2ySwM_344.3386	8	28	32	231
AagrBONN_evm.TU.Sc2ySwM_344.3387	892	968	1809	6582
AagrBONN_evm.TU.Sc2ySwM_344.3388	265	455	748	2072
AagrBONN_evm.TU.Sc2ySwM_344.3389	0	0	1	0
AagrBONN_evm.TU.Sc2ySwM_344.339	268	284	396	810
AagrBONN_evm.TU.Sc2ySwM_344.3390	0	0	81	155
AagrBONN_evm.TU.Sc2ySwM_344.3391	6	5	299	633
AagrBONN_evm.TU.Sc2ySwM_344.3392	914	1422	1793	4980
AagrBONN_evm.TU.Sc2ySwM_344.3393	1560	3665	5526	19380
AagrBONN_evm.TU.Sc2ySwM_344.3394	71	188	242	775
AagrBONN_evm.TU.Sc2ySwM_344.3395__3397	1138	1840	5985	15721
AagrBONN_evm.TU.Sc2ySwM_344.3396	248	396	386	1091
AagrBONN_evm.TU.Sc2ySwM_344.3398	2	2	6	31
AagrBONN_evm.TU.Sc2ySwM_344.3399	192	284	614	4357
AagrBONN_evm.TU.Sc2ySwM_344.34	49	36	70	304
AagrBONN_evm.TU.Sc2ySwM_344.340	2	4	33	75
AagrBONN_evm.TU.Sc2ySwM_344.3400	81	149	93	494
AagrBONN_evm.TU.Sc2ySwM_344.3401	252	419	310	1483
AagrBONN_evm.TU.Sc2ySwM_344.3402__3403	798	1079	1761	8409
AagrBONN_evm.TU.Sc2ySwM_344.3404	158	320	836	2678
AagrBONN_evm.TU.Sc2ySwM_344.3405	365	495	882	3818
AagrBONN_evm.TU.Sc2ySwM_344.3406	2766	4579	8361	20368
AagrBONN_evm.TU.Sc2ySwM_344.3407	1	2	113	751
AagrBONN_evm.TU.Sc2ySwM_344.3408	109	202	286	735
AagrBONN_evm.TU.Sc2ySwM_344.3409	333	483	75	209
AagrBONN_evm.TU.Sc2ySwM_344.341	212	410	567	2002
AagrBONN_evm.TU.Sc2ySwM_344.3410	210	475	674	2024
AagrBONN_evm.TU.Sc2ySwM_344.3411	537	502	1194	2009
AagrBONN_evm.TU.Sc2ySwM_344.3412	1055	1501	1837	6043
AagrBONN_evm.TU.Sc2ySwM_344.3413	433	867	1261	1747
AagrBONN_evm.TU.Sc2ySwM_344.3414	34	56	79	334
AagrBONN_evm.TU.Sc2ySwM_344.3415	382	679	622	1759
AagrBONN_evm.TU.Sc2ySwM_344.3416	358	423	849	2428
AagrBONN_evm.TU.Sc2ySwM_344.3417	325	550	695	3156
AagrBONN_evm.TU.Sc2ySwM_344.3418	898	1831	2570	8728
AagrBONN_evm.TU.Sc2ySwM_344.3419	169	301	462	1639
AagrBONN_evm.TU.Sc2ySwM_344.342	6	14	27	53
AagrBONN_evm.TU.Sc2ySwM_344.3420	233	411	480	1636
AagrBONN_evm.TU.Sc2ySwM_344.3421	645	799	914	4605
AagrBONN_evm.TU.Sc2ySwM_344.3422	1153	1155	1975	6125
AagrBONN_evm.TU.Sc2ySwM_344.3423	278	419	790	2602
AagrBONN_evm.TU.Sc2ySwM_344.3424	447	812	1148	2902
AagrBONN_evm.TU.Sc2ySwM_344.3425	40	92	97	287
AagrBONN_evm.TU.Sc2ySwM_344.3426	10	14	8	12
AagrBONN_evm.TU.Sc2ySwM_344.3427	2	7	8	5
AagrBONN_evm.TU.Sc2ySwM_344.3428	445	606	815	2913
AagrBONN_evm.TU.Sc2ySwM_344.3429	857	775	1681	5696
AagrBONN_evm.TU.Sc2ySwM_344.343	1347	1671	2117	7421
AagrBONN_evm.TU.Sc2ySwM_344.3430	1	4	3	7
AagrBONN_evm.TU.Sc2ySwM_344.3431	12	27	64	61
AagrBONN_evm.TU.Sc2ySwM_344.3432	178	274	320	971
AagrBONN_evm.TU.Sc2ySwM_344.3433	388	516	878	1387
AagrBONN_evm.TU.Sc2ySwM_344.3434	1417	1861	2860	13745
AagrBONN_evm.TU.Sc2ySwM_344.3435	18	18	33	91
AagrBONN_evm.TU.Sc2ySwM_344.3436	8	21	32	44
AagrBONN_evm.TU.Sc2ySwM_344.3437	543	896	1364	3586
AagrBONN_evm.TU.Sc2ySwM_344.3438	957	1664	1849	7982
AagrBONN_evm.TU.Sc2ySwM_344.3439	60	97	3247	7478
AagrBONN_evm.TU.Sc2ySwM_344.344	161	156	163	30
AagrBONN_evm.TU.Sc2ySwM_344.3440	65	116	3856	7747
AagrBONN_evm.TU.Sc2ySwM_344.3441	632	1170	1451	5845
AagrBONN_evm.TU.Sc2ySwM_344.3442	1123	1319	1547	6490
AagrBONN_evm.TU.Sc2ySwM_344.3443	38	44	523	2501
AagrBONN_evm.TU.Sc2ySwM_344.3444	135	152	216	834
AagrBONN_evm.TU.Sc2ySwM_344.3445	1076	1605	2087	7804
AagrBONN_evm.TU.Sc2ySwM_344.3446	1429	2085	2544	10346
AagrBONN_evm.TU.Sc2ySwM_344.3447	352	421	626	1634
AagrBONN_evm.TU.Sc2ySwM_344.3448	360	422	799	5796
AagrBONN_evm.TU.Sc2ySwM_344.3449	6697	9892	1348	9198
AagrBONN_evm.TU.Sc2ySwM_344.3450	476	354	29	24
AagrBONN_evm.TU.Sc2ySwM_344.3451	0	0	0	0
AagrBONN_evm.TU.Sc2ySwM_344.3452	5	20	20	65
AagrBONN_evm.TU.Sc2ySwM_344.3453	412	523	785	1859
AagrBONN_evm.TU.Sc2ySwM_344.3454	56	67	114	169
AagrBONN_evm.TU.Sc2ySwM_344.3455	277	331	323	46
AagrBONN_evm.TU.Sc2ySwM_344.3456	114	280	168	456
AagrBONN_evm.TU.Sc2ySwM_344.3457	326	558	849	3401
AagrBONN_evm.TU.Sc2ySwM_344.3458	4871	5722	11482	46270
AagrBONN_evm.TU.Sc2ySwM_344.3459	3244	4667	6063	34412
AagrBONN_evm.TU.Sc2ySwM_344.345__346	170	259	353	1074
AagrBONN_evm.TU.Sc2ySwM_344.3460	1327	1688	1249	4207
AagrBONN_evm.TU.Sc2ySwM_344.3461	249	454	660	2881
AagrBONN_evm.TU.Sc2ySwM_344.3462	146	211	2868	16804
AagrBONN_evm.TU.Sc2ySwM_344.3463	9	37	802	1921
AagrBONN_evm.TU.Sc2ySwM_344.3464	11	17	409	542
AagrBONN_evm.TU.Sc2ySwM_344.3465	697	823	1690	5407
AagrBONN_evm.TU.Sc2ySwM_344.3466	92	138	233	570
AagrBONN_evm.TU.Sc2ySwM_344.3467	48	70	512	2075
AagrBONN_evm.TU.Sc2ySwM_344.3468	42	96	59	91
AagrBONN_evm.TU.Sc2ySwM_344.3469	0	0	0	0
AagrBONN_evm.TU.Sc2ySwM_344.347	3042	4123	1009	529
AagrBONN_evm.TU.Sc2ySwM_344.3470	703	1138	1815	5877
AagrBONN_evm.TU.Sc2ySwM_344.3471	432	543	368	993
AagrBONN_evm.TU.Sc2ySwM_344.3472	454	737	1299	2371
AagrBONN_evm.TU.Sc2ySwM_344.3473	0	1	1	0
AagrBONN_evm.TU.Sc2ySwM_344.3474	168	135	223	1041
AagrBONN_evm.TU.Sc2ySwM_344.3475	0	0	0	0
AagrBONN_evm.TU.Sc2ySwM_344.3476	0	0	0	1
AagrBONN_evm.TU.Sc2ySwM_344.3477	1	0	4	0
AagrBONN_evm.TU.Sc2ySwM_344.3478	171	110	188	980
AagrBONN_evm.TU.Sc2ySwM_344.3479	0	2	0	0
AagrBONN_evm.TU.Sc2ySwM_344.348	114	60	117	418
AagrBONN_evm.TU.Sc2ySwM_344.3480	109	133	72764	33574
AagrBONN_evm.TU.Sc2ySwM_344.3481	187	171	4380	15429
AagrBONN_evm.TU.Sc2ySwM_344.3482	181	264	298	729
AagrBONN_evm.TU.Sc2ySwM_344.3483	476	665	1153	4241
AagrBONN_evm.TU.Sc2ySwM_344.3484	0	2	140	276
AagrBONN_evm.TU.Sc2ySwM_344.3485	9	5	24	83
AagrBONN_evm.TU.Sc2ySwM_344.3486	296	309	604	1999
AagrBONN_evm.TU.Sc2ySwM_344.3487	392	450	722	2101
AagrBONN_evm.TU.Sc2ySwM_344.3488	106	101	219	858
AagrBONN_evm.TU.Sc2ySwM_344.3489	412	434	727	2765
AagrBONN_evm.TU.Sc2ySwM_344.349	149	165	224	759
AagrBONN_evm.TU.Sc2ySwM_344.3490	431	614	902	915
AagrBONN_evm.TU.Sc2ySwM_344.3491	1057	1315	1950	7546
AagrBONN_evm.TU.Sc2ySwM_344.3492	273	452	924	1810
AagrBONN_evm.TU.Sc2ySwM_344.3493	630	451	881	3276
AagrBONN_evm.TU.Sc2ySwM_344.3494	160	299	304	840
AagrBONN_evm.TU.Sc2ySwM_344.3495	0	0	15	80
AagrBONN_evm.TU.Sc2ySwM_344.3496	40	36	72	106
AagrBONN_evm.TU.Sc2ySwM_344.3497	277	364	492	1449
AagrBONN_evm.TU.Sc2ySwM_344.3498	150	290	408	1239
AagrBONN_evm.TU.Sc2ySwM_344.3499	323	475	740	2423
AagrBONN_evm.TU.Sc2ySwM_344.35	21	9	22	96
AagrBONN_evm.TU.Sc2ySwM_344.350	124	200	257	858
AagrBONN_evm.TU.Sc2ySwM_344.3500	144	214	306	924
AagrBONN_evm.TU.Sc2ySwM_344.3501	217	330	60	43
AagrBONN_evm.TU.Sc2ySwM_344.3502	309	369	590	2419
AagrBONN_evm.TU.Sc2ySwM_344.3503	1154	2141	65	55
AagrBONN_evm.TU.Sc2ySwM_344.3504	1230	2304	210	511
AagrBONN_evm.TU.Sc2ySwM_344.3505	2019	3039	3789	13581
AagrBONN_evm.TU.Sc2ySwM_344.3506	290	430	537	1476
AagrBONN_evm.TU.Sc2ySwM_344.3507	2056	2893	6290	15920
AagrBONN_evm.TU.Sc2ySwM_344.3508	542	639	980	4292
AagrBONN_evm.TU.Sc2ySwM_344.3509	354	536	669	1979
AagrBONN_evm.TU.Sc2ySwM_344.351	385	643	911	3693
AagrBONN_evm.TU.Sc2ySwM_344.3510	9	18	30	40
AagrBONN_evm.TU.Sc2ySwM_344.3511	157	171	228	991
AagrBONN_evm.TU.Sc2ySwM_344.3512	103	156	260	934
AagrBONN_evm.TU.Sc2ySwM_344.3513	124	103	163	904
AagrBONN_evm.TU.Sc2ySwM_344.3514	353	576	1533	2361
AagrBONN_evm.TU.Sc2ySwM_344.3515	102	54	144	76
AagrBONN_evm.TU.Sc2ySwM_344.3516	193	308	594	1058
AagrBONN_evm.TU.Sc2ySwM_344.3517	35	66	33	220
AagrBONN_evm.TU.Sc2ySwM_344.3518	14	37	27	253
AagrBONN_evm.TU.Sc2ySwM_344.3519	12	16	29	90
AagrBONN_evm.TU.Sc2ySwM_344.352	0	0	110	688
AagrBONN_evm.TU.Sc2ySwM_344.3520	25	14	84	231
AagrBONN_evm.TU.Sc2ySwM_344.3521	297	377	440	1395
AagrBONN_evm.TU.Sc2ySwM_344.3522	229	320	407	1739
AagrBONN_evm.TU.Sc2ySwM_344.3523	16	15	20	7
AagrBONN_evm.TU.Sc2ySwM_344.3524	75	80	153	220
AagrBONN_evm.TU.Sc2ySwM_344.3525	45	71	70	352
AagrBONN_evm.TU.Sc2ySwM_344.3526	631	900	836	3349
AagrBONN_evm.TU.Sc2ySwM_344.3527	886	1323	2004	6784
AagrBONN_evm.TU.Sc2ySwM_344.3528	1	0	12	77
AagrBONN_evm.TU.Sc2ySwM_344.3529	929	1725	2320	4611
AagrBONN_evm.TU.Sc2ySwM_344.353	113	197	218	694
AagrBONN_evm.TU.Sc2ySwM_344.3530	165	206	298	1074
AagrBONN_evm.TU.Sc2ySwM_344.3531	189	247	523	2629
AagrBONN_evm.TU.Sc2ySwM_344.3532	489	488	800	3224
AagrBONN_evm.TU.Sc2ySwM_344.3533	90	115	162	604
AagrBONN_evm.TU.Sc2ySwM_344.3534	146	222	263	1265
AagrBONN_evm.TU.Sc2ySwM_344.3535	0	1	9	20
AagrBONN_evm.TU.Sc2ySwM_344.3536	47	65	36	296
AagrBONN_evm.TU.Sc2ySwM_344.3537	0	6	13	25
AagrBONN_evm.TU.Sc2ySwM_344.3538	66	105	645	216
AagrBONN_evm.TU.Sc2ySwM_344.3539	227	345	492	1057
AagrBONN_evm.TU.Sc2ySwM_344.354	273	397	603	2990
AagrBONN_evm.TU.Sc2ySwM_344.3540	5	11	29	44
AagrBONN_evm.TU.Sc2ySwM_344.3541	375	338	644	1989
AagrBONN_evm.TU.Sc2ySwM_344.3543	238	276	371	1322
AagrBONN_evm.TU.Sc2ySwM_344.3544	431	425	661	2824
AagrBONN_evm.TU.Sc2ySwM_344.3545	124	114	290	380
AagrBONN_evm.TU.Sc2ySwM_344.3546	254	377	572	769
AagrBONN_evm.TU.Sc2ySwM_344.3547	0	0	1	0
AagrBONN_evm.TU.Sc2ySwM_344.3548	0	0	19	0
AagrBONN_evm.TU.Sc2ySwM_344.3549	0	0	3	0
AagrBONN_evm.TU.Sc2ySwM_344.355	220	347	582	1243
AagrBONN_evm.TU.Sc2ySwM_344.3550	0	0	2	0
AagrBONN_evm.TU.Sc2ySwM_344.3551	0	0	0	0
AagrBONN_evm.TU.Sc2ySwM_344.3552	0	0	1	1
AagrBONN_evm.TU.Sc2ySwM_344.3553	49	22	95	33
AagrBONN_evm.TU.Sc2ySwM_344.3554	595	726	1157	3007
AagrBONN_evm.TU.Sc2ySwM_344.3555	1230	1949	2535	3934
AagrBONN_evm.TU.Sc2ySwM_344.3556	245	366	407	964
AagrBONN_evm.TU.Sc2ySwM_344.3557	103	168	193	374
AagrBONN_evm.TU.Sc2ySwM_344.3558	467	663	808	1679
AagrBONN_evm.TU.Sc2ySwM_344.3559	524	813	933	2427
AagrBONN_evm.TU.Sc2ySwM_344.356	101	43	161	0
AagrBONN_evm.TU.Sc2ySwM_344.3560	0	2	236	832
AagrBONN_evm.TU.Sc2ySwM_344.3561	172	191	157	704
AagrBONN_evm.TU.Sc2ySwM_344.3562	93	135	184	336
AagrBONN_evm.TU.Sc2ySwM_344.3563	17	32	14	8
AagrBONN_evm.TU.Sc2ySwM_344.3564	15	32	27	84
AagrBONN_evm.TU.Sc2ySwM_344.3565	0	0	1	0
AagrBONN_evm.TU.Sc2ySwM_344.3566	0	1	2	0
AagrBONN_evm.TU.Sc2ySwM_344.3567	42	87	44	142
AagrBONN_evm.TU.Sc2ySwM_344.3568	27	22	26	74
AagrBONN_evm.TU.Sc2ySwM_344.3569	416	607	950	1259
AagrBONN_evm.TU.Sc2ySwM_344.357	2527	3435	8646	18448
AagrBONN_evm.TU.Sc2ySwM_344.3570	453	598	915	2479
AagrBONN_evm.TU.Sc2ySwM_344.3571	546	814	3448	10577
AagrBONN_evm.TU.Sc2ySwM_344.3572	1343	1917	2129	9878
AagrBONN_evm.TU.Sc2ySwM_344.3573	213	290	367	1205
AagrBONN_evm.TU.Sc2ySwM_344.3574	1	3	408	1161
AagrBONN_evm.TU.Sc2ySwM_344.3575	160	215	238	490
AagrBONN_evm.TU.Sc2ySwM_344.3576	0	0	0	1
AagrBONN_evm.TU.Sc2ySwM_344.3577	0	0	0	1
