gene_id	gameto_5	gameto_6	gameto_7	sporo_7	sporo_8	sporo_9
Pp3c10_21330	576	477	483	581	138	265
Pp3c10_21340	33015	29764	23672	3640	2820	5532
Pp3c10_21350	6	2	2	0	0	0
Pp3c10_2145	0	0	2	0	1	0
Pp3c10_21470	18	26	17	24	7	12
Pp3c10_21490	6729	5695	8650	6492	4242	6389
Pp3c10_21500	1	0	0	1	0	2
Pp3c10_21510	15	15	6	10	5	14
Pp3c10_21520	451	366	446	307	121	164
Pp3c10_21530	4015	3310	4471	823	478	543
Pp3c10_21550	1660	1347	1620	1432	351	679
Pp3c10_21560	138	104	174	446	290	397
Pp3c10_21580	0	0	0	0	0	0
Pp3c10_21590	0	0	0	0	0	0
Pp3c10_2160	0	0	0	0	0	0
Pp3c10_21600	1109	1016	1159	1101	197	381
Pp3c10_21610	0	0	0	4	5	0
Pp3c10_21619	0	0	0	1	3	0
Pp3c10_21630	711	554	693	1278	317	398
Pp3c10_21640	116	99	53	1209	492	226
Pp3c10_21660	299	333	477	2129	445	606
Pp3c10_21680	326	196	465	3	1	3
Pp3c10_21693	326	196	465	3	1	3
Pp3c10_21700	2182	2024	2260	1778	202	462
Pp3c10_21730	7	4	4	0	0	1
Pp3c10_21740	185	152	143	61	20	62
Pp3c10_21750	0	0	0	0	0	0
Pp3c10_21790	1746	1517	1721	2316	1083	1632
Pp3c10_21800	3169	3018	3453	2559	798	1607
Pp3c10_21810	767	782	206	49	13	32
Pp3c10_21861	10	16	20	6	2	8
Pp3c10_21880	456	403	447	69	55	34
Pp3c10_21900	38	37	50	651	165	229
Pp3c10_21910	0	0	0	0	0	0
Pp3c10_21990	226	174	227	713	449	547
Pp3c10_22010	0	0	0	0	16	0
Pp3c10_22030	0	1	0	0	0	0
Pp3c10_22031	0	0	0	0	0	0
Pp3c10_22039	0	0	0	0	0	1
Pp3c10_22050	41	68	66	188	86	216
Pp3c10_22060	0	4	2	55	20	27
Pp3c10_22080	648	540	648	896	566	581
Pp3c10_22090	0	0	0	8	3	2
Pp3c10_22092	0	0	0	8	3	2
Pp3c10_2210	1190	980	1463	1524	267	514
Pp3c10_22100	0	0	0	0	0	0
Pp3c10_22120	379	318	375	149	13	49
Pp3c10_22140	960	880	907	496	164	326
Pp3c10_22150	1922	1831	367	114	3	4
Pp3c10_22160	1	0	0	3	0	0
Pp3c10_22170	1	0	0	1	0	0
Pp3c10_22190	0	0	0	0	0	0
Pp3c10_2220	55	48	55	133	144	102
Pp3c10_22200	2	0	5	7	4	3
Pp3c10_22230	188	171	131	227	82	127
Pp3c10_22250	23	12	7	152	9	15
Pp3c10_2230	1400	1552	1683	1331	311	420
Pp3c10_22310	0	0	0	0	0	0
Pp3c10_22390	56	73	64	321	286	250
Pp3c10_2240	285	198	305	401	176	183
Pp3c10_22480	1779	1862	851	1166	438	636
Pp3c10_2249	16	27	21	2	0	1
Pp3c10_22490	2	3	0	13	1	6
Pp3c10_22510	53	63	54	109	55	50
Pp3c10_22600	72	127	82	308	145	119
Pp3c10_2270	1306	1125	1287	718	34	108
Pp3c10_22719	3	1	2	14	7	1
Pp3c10_22760	827	733	978	1302	484	860
Pp3c10_22770	100	57	105	553	196	222
Pp3c10_22780	448	366	503	1141	578	1186
Pp3c10_22789	1	0	1	0	1	1
Pp3c10_2280	7645	6521	7628	6219	522	1232
Pp3c10_22800	7240	6233	8317	2462	1287	2337
Pp3c10_22840	2855	2546	2940	1657	584	1396
Pp3c10_22842	2855	2546	2940	1657	584	1396
Pp3c10_22850	7768	10406	5083	3033	4979	1052
Pp3c10_22860	0	0	0	1	0	0
Pp3c10_22890	274	302	343	1073	898	788
Pp3c10_2290	0	0	0	0	0	0
Pp3c10_22900	151	135	144	583	255	389
Pp3c10_22920	2170	1882	2191	622	186	525
Pp3c10_22930	1897	1681	1905	1934	812	1150
Pp3c10_22940	884	887	1155	1582	622	881
Pp3c10_22950	1006	709	741	0	0	0
Pp3c10_22960	546	593	296	3	3	21
Pp3c10_230	306	233	378	312	76	151
Pp3c10_2300	816	697	760	189	40	97
Pp3c10_23010	8	4	4	8	10	22
Pp3c10_23020	1687	1456	1726	1021	356	587
Pp3c10_23080	1386	903	1162	0	15	21
Pp3c10_23110	0	0	0	0	0	0
Pp3c10_23130	2342	1664	2563	341	131	226
Pp3c10_23140	7881	6708	7276	679	250	143
Pp3c10_23170	386	264	568	527	271	281
Pp3c10_23190	0	0	0	0	0	0
Pp3c10_2340	2038	2445	2189	5617	1357	2271
Pp3c10_23409	0	0	0	12	6	0
Pp3c10_23470	8776	5993	14608	2293	2301	2627
Pp3c10_23480	4	3	4	0	0	4
Pp3c10_23490	1637	1167	2019	1120	202	600
Pp3c10_2350	258	238	242	314	339	249
Pp3c10_23510	0	0	3	1	0	1
Pp3c10_23520	1314	1183	1365	247	63	220
Pp3c10_23540	0	0	2	0	0	0
Pp3c10_23600	488	409	414	184	31	105
Pp3c10_23620	632	551	569	641	169	374
Pp3c10_23630	632	551	569	641	169	374
Pp3c10_23650	235	208	242	283	162	257
Pp3c10_23660	141	120	121	166	31	86
Pp3c10_23690	1072	884	1220	482	189	282
Pp3c10_2370	9	3	8	2276	3067	422
Pp3c10_23710	32	29	4	8	8	18
Pp3c10_23730	1659	1762	1572	955	256	370
Pp3c10_23750	222	400	254	154	27	24
Pp3c10_23760	231	164	150	107	14	9
Pp3c10_23770	468	393	497	572	246	663
Pp3c10_23790	68	76	190	88	15	19
Pp3c10_2380	398	347	481	237	132	141
Pp3c10_23800	28	27	80	102	18	38
Pp3c10_2381	398	347	481	237	132	141
Pp3c10_2390	1	0	0	0	0	0
Pp3c10_23930	1102	977	1217	334	32	103
Pp3c10_23950	78	72	104	192	101	228
Pp3c10_23960	635	539	560	330	87	194
Pp3c10_23980	0	0	0	0	0	0
Pp3c10_2400	0	0	0	0	0	0
Pp3c10_24000	9969	8731	10538	5840	2698	5546
Pp3c10_24030	207	224	306	2162	963	873
Pp3c10_24050	28	30	18	378	106	179
Pp3c10_24080	1	0	0	0	0	0
Pp3c10_2410	3452	3100	3627	1548	478	907
Pp3c10_24100	1774	1812	2075	3679	345	621
Pp3c10_24110	226	175	273	244	126	154
Pp3c10_24130	5062	4615	4436	1743	137	443
Pp3c10_24140	5059	4600	4423	1755	138	450
Pp3c10_2420	0	0	0	0	0	0
Pp3c10_24200	1623	1359	1533	17	26	53
Pp3c10_24220	1058	950	990	326	39	100
Pp3c10_24230	2256	2231	2205	781	70	177
Pp3c10_24260	1871	1767	1919	962	87	202
Pp3c10_24280	222	219	310	309	85	92
Pp3c10_2430	779	805	1109	2542	649	1104
Pp3c10_24309	9	3	13	1	4	9
Pp3c10_24320	0	0	0	0	0	0
Pp3c10_24330	0	0	0	1	0	0
Pp3c10_24331	0	0	0	1	0	0
Pp3c10_24393	0	0	0	0	0	0
Pp3c10_24420	2	0	0	0	0	0
Pp3c10_24422	18	17	23	8	2	10
Pp3c10_24460	5	1	1	7150	937	4464
Pp3c10_2450	786	636	829	1247	144	272
Pp3c10_24540	1	0	3	2	1	0
Pp3c10_24550	7	2	2	10	3	10
Pp3c10_24560	278	241	324	432	210	320
Pp3c10_24570	0	0	0	0	0	0
Pp3c10_24580	1155	1121	1371	1889	909	1333
Pp3c10_2460	4	0	3	25	12	6
Pp3c10_24620	0	0	1	0	0	0
Pp3c10_24640	14	11	20	23	6	6
Pp3c10_24660	6	7	8	3	0	2
Pp3c10_24670	389	292	382	381	86	203
Pp3c10_24680	400	305	399	395	97	215
Pp3c10_24690	225	228	280	608	252	314
Pp3c10_2470	3	0	0	2	2	1
Pp3c10_24710	0	0	0	1	0	1
Pp3c10_24740	0	0	0	0	0	0
Pp3c10_24750	0	0	0	0	0	0
Pp3c10_24760	506	572	766	2335	433	984
Pp3c10_2480	371	208	429	29	32	17
Pp3c10_24871	0	0	0	1	1	0
Pp3c10_24880	2	1	0	217	35	103
Pp3c10_24900	1623	1473	1503	2694	405	695
Pp3c10_24920	2	1	0	0	4	0
Pp3c10_24925	2	11	0	14	12	6
Pp3c10_24980	5	3	2	2433	1682	1111
Pp3c10_2500	1329	1062	1541	1654	755	1146
Pp3c10_25010	0	0	0	0	0	0
Pp3c10_25030	4937	6364	743	295	244	301
Pp3c10_25050	0	1	0	0	1	0
Pp3c10_25070	0	4	0	6	0	2
Pp3c10_25090	1383	1433	1356	1150	978	964
Pp3c10_25150	6	4	7	0	0	0
Pp3c10_25160	0	0	0	0	0	0
Pp3c10_25170	151	107	179	161	107	112
Pp3c10_2520	0	0	0	0	0	0
Pp3c10_25230	0	0	0	0	0	0
Pp3c10_25250	0	0	0	1	0	0
Pp3c10_25270	10807	12534	11591	11938	9409	16195
Pp3c10_25280	0	0	0	1	0	0
Pp3c10_25290	0	0	0	0	0	0
Pp3c10_25320	0	0	0	0	0	0
Pp3c10_25350	0	0	0	0	0	0
Pp3c10_25360	1107	1039	1122	4755	4925	3892
Pp3c10_25371	1107	1039	1122	4760	4925	3893
Pp3c10_2540	10177	8353	11747	3654	1695	3526
Pp3c10_25410	953	937	929	3672	4170	3309
Pp3c10_25415	953	937	929	3672	4170	3309
Pp3c10_25419	2	0	1	11	2	1
Pp3c10_25450	487	393	561	4129	2639	1894
Pp3c10_25460	22404	21023	21970	23881	15766	25165
Pp3c10_25470	3713	3144	3928	965	170	770
Pp3c10_2550	542	480	597	423	199	220
Pp3c10_25590	2653	2367	2780	137	31	150
Pp3c10_25650	0	0	0	0	0	0
Pp3c10_25660	12	5	9	0	0	3
Pp3c10_2570	1340	1193	1249	923	427	698
Pp3c10_25720	1129	898	1170	769	182	484
Pp3c10_25730	25	4	35	6	9	17
Pp3c10_25750	0	0	1	4	0	1
Pp3c10_25760	2066	1851	2273	2542	868	2224
Pp3c10_25770	384	408	475	236	68	213
Pp3c10_25779	6	4	9	25	24	18
Pp3c10_25790	9	6	18	18	9	11
Pp3c10_2580	4652	5387	1627	5264	2791	3950
Pp3c10_25810	0	0	0	0	0	0
Pp3c10_25820	66	37	87	110	80	45
Pp3c10_25830	434	359	484	987	315	461
Pp3c10_25840	92	72	70	297	91	88
Pp3c10_25870	883	725	1055	791	103	190
Pp3c10_25880	183	147	305	33	15	36
Pp3c10_25890	197	145	313	60	15	37
Pp3c10_25900	0	0	0	0	0	0
Pp3c10_2600	795	671	945	1679	437	843
Pp3c10_2610	488	475	577	1475	267	561
Pp3c10_2626	0	0	0	0	0	0
Pp3c10_2630	425	351	348	313	133	282
Pp3c10_2650	16259	13349	13706	291	77	741
Pp3c10_2670	1565	1620	1943	222	117	278
Pp3c10_2680	967	925	1054	841	243	294
Pp3c10_2690	1334	1139	1197	1253	1018	1240
Pp3c10_2693	1246	1084	1134	1156	984	1173
Pp3c10_270	1390	1371	1367	304	51	126
Pp3c10_2700	95	58	66	90	35	66
Pp3c10_2720	2	6	1	0	2	0
Pp3c10_2740	39	46	38	65	30	70
Pp3c10_2750	68	50	110	318	238	227
Pp3c10_2760	68	50	110	318	238	227
Pp3c10_2770	164	134	199	173	101	152
Pp3c10_280	0	0	0	0	0	1
Pp3c10_2812	92	105	116	154	43	70
Pp3c10_2820	756	768	739	137	68	94
Pp3c10_2870	3262	3065	1870	976	498	801
Pp3c10_2882	89	84	59	51	33	73
Pp3c10_2890	1194	1162	1337	1107	427	792
Pp3c10_2900	6917	6545	6287	6157	4568	6130
Pp3c10_2910	720	573	728	470	224	244
Pp3c10_2930	4	2	3	5	2	3
Pp3c10_2940	682	574	861	1987	998	1620
Pp3c10_2950	2364	2284	2925	2091	661	1205
Pp3c10_2970	63	35	33	111	100	117
Pp3c10_2981	2	0	0	0	0	1
Pp3c10_300	252	213	354	1177	118	289
Pp3c10_3000	114	134	146	99	46	68
Pp3c10_3010	1034	881	1134	1755	536	986
Pp3c10_3020	20	10	20	207	210	197
Pp3c10_3030	0	0	0	0	0	0
Pp3c10_3040	898	975	471	113	65	106
Pp3c10_3050	747	823	364	87	61	99
Pp3c10_3060	20	15	31	222	106	81
Pp3c10_3070	225	195	258	200	28	77
Pp3c10_3080	117	117	114	34	6	26
Pp3c10_3090	1197	1052	1211	849	490	769
Pp3c10_3110	17	32	37	59	30	76
Pp3c10_3120	143	136	164	358	152	303
Pp3c10_3130	52	80	51	108	52	104
Pp3c10_3140	8	32	1	4	3	4
Pp3c10_3150	0	1	0	4	2	0
Pp3c10_3170	466	461	682	323	194	356
Pp3c10_3200	657	591	639	46	29	34
Pp3c10_3220	368	370	461	410	175	254
Pp3c10_3230	0	0	1	0	0	0
Pp3c10_3240	0	0	0	0	0	0
Pp3c10_3250	204	177	224	673	236	375
Pp3c10_3251	24	19	35	58	11	25
Pp3c10_3290	128	149	166	0	4	1
Pp3c10_330	0	2	0	0	0	0
Pp3c10_3320	0	2	0	1	1	1
Pp3c10_3330	6137	5853	5679	1023	330	860
Pp3c10_3350	6075	5801	5641	701	154	758
Pp3c10_3361	18	14	11	1	1	29
Pp3c10_3410	44	36	22	2	1	74
Pp3c10_3430	195	102	163	347	51	110
Pp3c10_3440	60	58	50	97	13	29
Pp3c10_3450	399	256	427	390	113	135
Pp3c10_3460	0	0	0	0	0	0
Pp3c10_3470	0	0	0	0	0	0
Pp3c10_3490	20	26	22	78	68	76
Pp3c10_350	2807	2367	2736	1427	108	240
Pp3c10_3520	2325	1927	2394	3520	1478	3141
Pp3c10_3550	440	453	378	396	101	342
Pp3c10_3560	64	52	53	463	40	89
Pp3c10_3580	804	604	823	595	227	392
Pp3c10_3582	805	604	823	596	227	392
Pp3c10_3590	220	159	164	1362	428	532
Pp3c10_360	2162	1974	2046	401	176	258
Pp3c10_3610	73	35	36	62	15	45
Pp3c10_3620	0	0	0	0	0	0
Pp3c10_3630	0	0	0	0	0	0
Pp3c10_3690	460	393	470	454	119	221
Pp3c10_370	0	0	0	0	0	0
Pp3c10_3720	1687	1195	1570	1134	247	425
Pp3c10_3750	60	87	67	5	0	2
Pp3c10_3760	957	821	898	764	160	251
Pp3c10_3780	1	0	0	1	0	0
Pp3c10_3790	8736	7659	7571	4740	2831	3079
Pp3c10_380	138	98	97	2968	886	1368
Pp3c10_3800	1	1	1	0	0	1
Pp3c10_3810	898	1012	1192	1150	166	325
Pp3c10_3850	696	505	734	482	48	94
Pp3c10_3860	2286	1781	2618	1072	134	1254
Pp3c10_3890	2370	1978	2309	1192	141	320
Pp3c10_3893	2370	1978	2309	1192	141	320
Pp3c10_3910	641	560	686	427	181	338
Pp3c10_3950	907	684	1233	1388	546	942
Pp3c10_3960	1	1	1	4	3	0
Pp3c10_40	0	0	0	1	0	0
Pp3c10_4010	1	0	0	0	0	0
Pp3c10_4040	682	475	822	857	301	605
Pp3c10_4050	356	387	460	423	21	52
Pp3c10_4060	356	387	460	427	21	53
Pp3c10_4090	71	57	82	668	89	204
Pp3c10_410	0	0	0	0	0	0
Pp3c10_4110	57	47	56	470	74	154
Pp3c10_4130	539	493	649	511	210	281
Pp3c10_4160	0	0	0	0	0	0
Pp3c10_4170	0	0	0	0	0	0
Pp3c10_4180	0	0	0	0	0	0
Pp3c10_4190	174	173	237	417	276	255
Pp3c10_4210	854	702	873	656	195	380
Pp3c10_4220	0	0	0	0	0	0
Pp3c10_4230	557	422	552	135	68	93
Pp3c10_4240	6188	5243	8059	9591	2218	2684
Pp3c10_4250	1736	1219	1794	2853	396	685
Pp3c10_4280	5520	4473	5092	9731	2427	5434
Pp3c10_4299	7	5	3	8	8	13
Pp3c10_4330	867	754	900	901	177	358
Pp3c10_4350	0	3	30	0	0	0
Pp3c10_4360	6	7	2	1	0	3
Pp3c10_4370	548	450	531	1166	618	697
Pp3c10_4380	1720	1758	2661	23	20	36
Pp3c10_4400	415	352	390	1669	757	1056
Pp3c10_4410	1550	1397	1609	1392	728	1537
Pp3c10_4420	256	236	253	179	32	88
Pp3c10_4429	0	0	0	0	0	0
Pp3c10_4440	2041	1802	982	149	46	60
Pp3c10_4460	0	1	3	2	0	0
Pp3c10_4480	53	26	14	84	79	11
Pp3c10_4490	0	0	0	0	0	0
Pp3c10_4520	0	0	0	0	0	0
Pp3c10_4591	0	0	0	2	0	1
Pp3c10_460	1	7	2	31	9	13
Pp3c10_4610	3	1	0	0	0	0
Pp3c10_4650	0	0	0	0	0	0
Pp3c10_4670	438	413	473	170	25	114
Pp3c10_4690	118	101	56	867	183	577
Pp3c10_4720	59	84	143	695	1422	81
Pp3c10_4760	1618	1517	1719	871	302	671
Pp3c10_4770	0	0	0	0	0	0
Pp3c10_4780	92	77	90	1614	690	1029
Pp3c10_4790	136	91	135	162	75	107
Pp3c10_4805	1	1	1	15	29	6
Pp3c10_4820	664	713	349	665	372	574
Pp3c10_4830	0	2	1	1	2	3
Pp3c10_4840	0	0	0	0	0	0
Pp3c10_4860	0	0	0	0	0	0
Pp3c10_4870	3	2	5	66	26	8
Pp3c10_4890	29	19	37	19	22	6
Pp3c10_4900	163	116	158	133	50	66
Pp3c10_4910	162	107	197	119	43	65
Pp3c10_4922	3	4	18	11	5	9
Pp3c10_4930	0	0	0	0	0	0
Pp3c10_4941	0	1	2	28	5	14
Pp3c10_4950	545	545	651	2212	915	1614
Pp3c10_4970	8949	8228	8898	7503	3887	5383
Pp3c10_4990	1129	961	1058	478	318	371
Pp3c10_50	634	540	566	194	228	613
Pp3c10_5000	59	20	82	344	36	27
Pp3c10_5020	759	627	938	1426	674	1141
Pp3c10_5029	8	10	6	9	3	6
Pp3c10_5080	1433	1100	2016	2721	1344	2621
Pp3c10_5130	807	645	338	1119	779	888
Pp3c10_5160	594	478	674	996	328	488
Pp3c10_5170	0	0	0	0	0	0
Pp3c10_5190	0	0	0	1	0	0
Pp3c10_5201	669	447	612	10	26	14
Pp3c10_5250	0	0	0	0	0	1
Pp3c10_5290	0	0	0	0	0	0
Pp3c10_5300	1374	1227	1671	745	154	291
Pp3c10_5310	714	447	1224	299	100	319
Pp3c10_5340	158	123	208	435	142	201
Pp3c10_5380	283	254	390	610	142	232
Pp3c10_5410	503	527	605	585	180	221
Pp3c10_5430	900	729	922	1933	698	1024
Pp3c10_5440	2351	1955	2397	3150	917	1192
Pp3c10_5470	374	325	376	74	4	13
Pp3c10_5480	513	643	937	76	8	51
Pp3c10_5500	459	428	569	602	256	385
Pp3c10_5530	1811	1568	1061	1916	595	1087
Pp3c10_5570	407	322	428	668	325	403
Pp3c10_5590	1111	969	1096	403	292	330
Pp3c10_5620	727	548	747	1354	385	737
Pp3c10_5660	15081	14379	10177	996	1181	4706
Pp3c10_5670	431	382	508	1651	536	1311
Pp3c10_5680	128	103	117	324	54	120
Pp3c10_5690	393	341	518	866	750	722
Pp3c10_5710	403	331	366	248	103	172
Pp3c10_5720	387	354	412	565	647	532
Pp3c10_5730	408	410	508	476	110	224
Pp3c10_5740	71	25	49	2	0	1
Pp3c10_5750	3692	2786	4160	58	3	37
Pp3c10_5770	3	0	1	1	0	0
Pp3c10_5780	129	127	151	163	76	91
Pp3c10_5790	59	65	59	41	17	13
Pp3c10_5840	81	31	82	195	24	27
Pp3c10_5850	2279	1883	2125	1067	340	453
Pp3c10_5860	3366	2903	2882	2375	309	1025
Pp3c10_6060	0	0	0	0	0	0
Pp3c10_6070	262	215	281	274	85	172
Pp3c10_6080	968	853	876	313	211	311
Pp3c10_6090	5920	5721	5492	3686	779	749
Pp3c10_6099	23	28	12	28	3	6
Pp3c10_6100	4182	4212	3858	2286	498	544
Pp3c10_6115	27	17	38	28	0	2
Pp3c10_6170	3908	3674	3282	1085	578	891
Pp3c10_6200	0	0	0	0	0	0
Pp3c10_6220	1362	955	2360	1532	531	1975
Pp3c10_6238	0	0	0	1	0	0
Pp3c10_6330	1247	1008	1499	585	186	570
Pp3c10_6350	0	0	0	4	2	7
Pp3c10_6380	193	138	222	218	104	206
Pp3c10_6390	774	589	926	861	579	899
Pp3c10_640	6993	5766	5883	1061	1104	1971
Pp3c10_6410	7878	7865	5274	3484	13	500
Pp3c10_6430	494	369	426	522	87	133
Pp3c10_6440	0	1	0	1	4	0
Pp3c10_6460	76	48	80	772	242	422
Pp3c10_6470	5	7	6	260	148	181
Pp3c10_6490	405	421	437	1683	613	948
Pp3c10_650	937	817	1150	1703	115	355
Pp3c10_6530	0	0	0	0	0	0
Pp3c10_6570	386	350	172	62	19	77
Pp3c10_660	756	720	917	664	140	402
Pp3c10_6600	142	175	140	120	33	53
Pp3c10_6670	209	180	199	2	1	3
Pp3c10_6680	2	0	4	17	3	4
Pp3c10_6690	2	0	0	1	0	0
Pp3c10_670	2116	1874	1995	1062	513	1105
Pp3c10_6710	316	236	355	429	100	149
Pp3c10_6730	0	0	0	0	0	0
Pp3c10_6739	65	58	23	142	56	86
Pp3c10_6753	40	31	6	0	0	0
Pp3c10_6760	5526	5840	2671	841	1	351
Pp3c10_6770	632	445	578	468	144	228
Pp3c10_6780	219	200	238	725	564	441
Pp3c10_680	1371	1101	1426	1166	213	473
Pp3c10_6800	142	225	176	1311	169	276
Pp3c10_6810	237	242	197	349	72	89
Pp3c10_6850	609	554	622	253	67	118
Pp3c10_6880	4634	4279	3830	72	205	41
Pp3c10_6888	0	0	0	0	0	0
Pp3c10_6890	499	460	630	1822	379	926
Pp3c10_690	14	18	15	0	0	1
Pp3c10_6900	988	923	1146	1938	404	818
Pp3c10_6920	548	514	580	282	142	236
Pp3c10_6930	379	343	439	718	441	364
Pp3c10_6970	1247	1139	1318	885	327	555
Pp3c10_6980	1040	906	1205	1281	438	676
Pp3c10_7010	434	352	513	1712	371	538
Pp3c10_7030	278	243	390	920	271	509
Pp3c10_7106	6	0	5	35	2	3
Pp3c10_7130	1	0	0	0	0	0
Pp3c10_7140	0	0	0	0	0	0
Pp3c10_7160	10066	9079	8919	916	396	499
Pp3c10_7170	0	0	0	0	0	0
Pp3c10_7190	28	44	63	340	101	150
Pp3c10_7200	0	0	1	8	1	3
Pp3c10_7210	0	0	0	108	26	60
Pp3c10_7230	42	17	71	1404	118	284
Pp3c10_7240	11	5	17	293	12	43
Pp3c10_7267	0	0	0	1	5	2
Pp3c10_7290	4	2	4	75	37	68
Pp3c10_7300	141	103	100	258	90	177
Pp3c10_7310	998	787	897	984	314	640
Pp3c10_7340	580	598	592	334	82	144
Pp3c10_7350	0	0	0	0	0	0
Pp3c10_7370	2744	2893	2561	2224	1508	1397
Pp3c10_7390	0	0	0	0	0	0
Pp3c10_7400	0	0	0	0	0	0
Pp3c10_7420	703	657	673	1022	107	224
Pp3c10_7430	63	61	61	58	8	10
Pp3c10_7451	0	0	0	0	0	0
Pp3c10_7470	543	484	792	1750	1146	1426
Pp3c10_7480	188	166	206	172	96	102
Pp3c10_7500	173	158	265	46	35	65
Pp3c10_7510	2634	2108	3016	2333	1550	2374
Pp3c10_7550	0	1	0	0	0	0
Pp3c10_7560	30	27	63	511	227	423
Pp3c10_7580	8419	6776	8453	380	160	544
Pp3c10_7581	16	23	9	133	48	79
Pp3c10_7600	1	0	1	0	0	0
Pp3c10_7620	2	6	1	0	0	0
Pp3c10_7630	0	6	3	0	0	0
Pp3c10_7650	1048	939	941	618	225	285
Pp3c10_7670	0	0	0	0	0	0
Pp3c10_7680	0	0	0	0	0	0
Pp3c10_7690	912	797	1055	2813	661	1244
Pp3c10_7710	692	527	761	606	263	321
Pp3c10_7720	87	71	89	402	162	206
Pp3c10_7750	130	165	139	7	1	5
Pp3c10_7760	1532	1581	1812	906	174	545
Pp3c10_7770	577	535	530	766	209	344
Pp3c10_7790	0	0	0	0	0	0
Pp3c10_7810	1	0	0	4	0	0
Pp3c10_7850	1533	1456	1737	934	161	335
Pp3c10_7880	1633	1639	867	281	119	191
Pp3c10_7888	944	952	582	222	97	130
Pp3c10_7900	2	0	0	0	0	0
Pp3c10_7910	13	2	5	14	1	2
Pp3c10_7960	0	1	0	0	0	0
Pp3c10_7980	5074	4571	4847	4102	3335	6055
Pp3c10_7990	213	150	267	214	58	129
Pp3c10_8000	2352	1683	2753	1790	423	929
Pp3c10_8010	8	2	19	3	1	0
Pp3c10_8020	144	60	282	420	75	102
Pp3c10_8030	1906	1647	2055	1877	694	1155
Pp3c10_8040	461	497	670	2010	1168	1281
Pp3c10_8050	180	185	237	507	350	265
Pp3c10_8060	1241	1021	1403	1493	777	1497
Pp3c10_8090	5827	5937	5766	4671	4127	5491
Pp3c10_8110	0	0	0	0	0	0
Pp3c10_8120	961	842	950	460	216	286
Pp3c10_8190	404	347	460	1161	352	713
Pp3c10_8200	5	6	15	523	143	70
Pp3c10_8220	414	398	463	1282	661	811
Pp3c10_8230	136	153	196	222	89	115
Pp3c10_8280	23	25	43	56	25	19
Pp3c10_8290	20	17	39	54	24	18
Pp3c10_8293	12	12	30	26	8	8
Pp3c10_8330	3513	3221	3402	1489	417	765
Pp3c10_8349	240	225	308	37	9	23
Pp3c10_8371	183	205	213	26	10	12
Pp3c10_8380	551	494	462	426	129	239
Pp3c10_8389	58	48	14	3	0	18
Pp3c10_8404	593	615	335	118	88	525
Pp3c10_8430	0	4	2	0	0	0
Pp3c10_8450	15299	13341	19292	7703	3071	5555
Pp3c10_8460	323	389	378	16834	2378	3649
Pp3c10_8470	711	665	920	1314	260	531
Pp3c10_8490	1325	1068	1655	3100	1338	2053
Pp3c10_8500	3453	3189	3282	3645	2829	3917
Pp3c10_8510	1431	1368	1487	701	168	403
Pp3c10_8520	230	179	201	523	180	237
Pp3c10_8530	41	39	37	864	364	777
Pp3c10_8540	4	2	1	88	26	70
Pp3c10_8570	11309	10147	13536	1400	708	850
Pp3c10_8580	1	0	1	0	0	1
Pp3c10_8620	156	85	107	313	155	385
Pp3c10_8630	0	1	1	6	1	1
Pp3c10_8650	25	24	20	106	40	31
Pp3c10_8680	21	13	20	9	10	13
Pp3c10_8689	1	0	0	4	0	6
Pp3c10_8720	408	316	391	541	134	144
Pp3c10_8730	134	111	105	185	80	161
Pp3c10_8840	24	18	20	28	15	20
Pp3c10_8860	32	31	46	27	15	18
Pp3c10_8870	4	1	2	1359	1666	115
Pp3c10_8880	19	8	13	49	23	30
Pp3c10_8882	8	2	7	15	7	14
Pp3c10_8910	749	662	830	613	200	406
Pp3c10_8920	25	29	11	0	1	0
Pp3c10_8950	874	1048	900	12	1	11
Pp3c10_8980	1119	1198	1123	1269	571	1034
Pp3c10_8990	1848	1637	1869	937	327	771
Pp3c10_90	5	9	5	65	20	1
Pp3c10_9000	1981	1676	2092	1422	341	656
Pp3c10_9020	1801	1543	1625	448	132	265
Pp3c10_9040	783	577	859	593	356	460
Pp3c10_9060	1054	881	1176	1941	292	606
Pp3c10_9070	53	62	78	42	6	9
Pp3c10_910	1916	1589	1787	656	275	484
Pp3c10_9100	0	0	0	0	0	0
Pp3c10_9120	502	231	85	902	367	334
Pp3c10_9140	0	0	0	0	0	0
Pp3c10_9270	20906	9723	30426	206	111	261
Pp3c10_9290	93	66	70	374	61	259
Pp3c10_9310	201	174	191	117	56	81
Pp3c10_9330	227	211	352	393	193	224
Pp3c10_9353	0	2	0	0	0	0
Pp3c10_9370	3783	3509	3749	731	147	279
Pp3c10_9371	398	338	401	113	37	59
Pp3c10_9400	1464	1252	1565	127	23	57
Pp3c10_9420	570	505	543	410	138	334
Pp3c10_9450	200	185	206	302	147	221
Pp3c10_9456	0	1	0	0	0	0
Pp3c10_9460	0	1	0	1	0	0
Pp3c10_9500	366	286	301	390	219	144
Pp3c10_9503	0	0	2	0	0	0
Pp3c10_9510	23	15	37	1961	700	662
Pp3c10_9540	3	4	4	73	25	1
Pp3c10_9620	147	103	138	157	139	116
Pp3c10_9630	1294	1189	1409	2467	1362	1712
Pp3c10_9670	7	4	5	92	37	4
Pp3c10_9690	5	5	1	18	10	4
Pp3c10_970	118	102	144	213	103	142
Pp3c10_9710	2246	1992	2218	1774	459	911
